V1,V2,V3,V4,V5,V6,V7,Class
3,0,19,1,0,13.5,51.03275000000002,2
3,0,36,1,24,13.5,51.03275000000002,2
3,0,19,1,10,13.5,51.03275000000002,2
3,0,27,1,37,13.5,51.03275000000002,2
3,0,15,1,6,13.5,51.03275000000002,2
1,2,33,2,38,3.415,18.575000000000003,8
1,2,34,2,40,3.415,18.575000000000003,8
1,2,5,2,24,3.415,18.575000000000003,8
0,0,0,0,11,10.5,34.980000000000004,6
2,0,25,12,8,14.5,34.980000000000004,5
1,2,33,2,26,3.415,18.575000000000003,8
0,0,0,0,32,10.5,34.980000000000004,6
0,0,0,0,18,10.5,34.980000000000004,6
3,0,27,1,20,13.5,51.03275000000002,2
0,0,0,0,16,10.5,34.980000000000004,6
3,0,15,1,19,13.5,51.03275000000002,2
6,0,59,0,16,19.86,43.345,1
2,0,11,12,7,14.5,34.980000000000004,5
1,2,34,2,43,3.415,18.575000000000003,8
2,0,6,12,36,14.5,34.980000000000004,5
2,0,8,12,38,14.5,34.980000000000004,5
1,2,9,2,1,3.415,18.575000000000003,8
0,0,0,0,35,12.35,34.980000000000004,6
3,0,35,1,8,13.5,51.03275000000002,2
2,0,48,12,18,14.5,34.980000000000004,5
0,0,0,0,11,12.35,34.980000000000004,6
0,0,40,0,28,12.35,34.980000000000004,6
0,0,0,0,29,12.35,34.980000000000004,6
0,0,40,0,33,12.35,34.980000000000004,6
2,0,13,12,18,14.5,34.980000000000004,5
3,0,32,1,12,13.5,51.03275000000002,2
6,0,59,0,33,19.86,43.345,1
3,0,41,1,20,14.5,51.03275000000002,2
4,0,46,0,25,19.86,43.345,1
0,0,0,0,24,12.35,34.980000000000004,6
1,2,5,2,34,3.415,18.575000000000003,8
0,0,0,0,14,12.35,34.980000000000004,6
2,0,26,12,26,14.5,34.980000000000004,5
2,0,16,12,16,14.5,34.980000000000004,5
0,0,0,0,17,12.35,34.980000000000004,6
2,0,12,12,45,14.5,34.980000000000004,5
3,0,37,1,41,14.5,51.03275000000002,2
2,0,25,12,32,14.5,34.980000000000004,5
3,0,15,1,38,14.5,51.03275000000002,2
2,0,11,12,27,14.5,34.980000000000004,5
0,0,0,0,24,12.35,34.980000000000004,6
2,0,12,12,14,14.5,34.980000000000004,5
3,0,19,1,2,14.5,51.03275000000002,2
3,0,35,1,33,14.5,51.03275000000002,2
2,0,7,12,43,14.5,34.980000000000004,5
2,0,17,12,22,14.5,34.980000000000004,5
0,0,0,0,1,12.35,34.980000000000004,6
0,0,0,0,35,12.35,34.980000000000004,6
0,0,0,0,18,12.35,34.980000000000004,6
3,0,42,1,34,14.5,51.03275000000002,2
2,0,18,12,2,14.5,34.980000000000004,5
3,0,53,1,29,14.5,51.03275000000002,2
0,0,0,0,39,12.35,34.980000000000004,6
2,0,8,12,16,14.5,34.980000000000004,5
0,0,0,0,30,12.35,34.980000000000004,6
2,0,8,12,12,14.5,36.45,5
0,0,0,0,14,12.35,34.980000000000004,6
0,0,0,0,8,12.35,34.980000000000004,6
2,0,16,12,46,14.5,36.45,5
2,0,7,12,0,14.5,36.45,5
2,0,21,12,46,14.5,36.45,5
2,0,21,12,35,14.5,36.45,5
2,0,18,12,32,14.5,36.45,5
1,2,33,2,16,3.415,18.575000000000003,8
3,0,31,1,10,14.5,51.03275000000002,2
3,0,31,1,18,14.5,51.03275000000002,2
2,0,10,12,13,14.5,36.45,5
1,2,9,2,27,3.415,18.575000000000003,8
3,0,31,1,11,14.5,51.03275000000002,2
0,0,0,0,8,12.35,34.980000000000004,6
0,0,0,0,19,12.35,34.980000000000004,6
0,0,0,0,20,12.35,34.980000000000004,6
2,0,12,12,24,14.5,36.45,5
2,0,22,12,0,14.5,36.45,5
2,0,13,12,7,15.64,36.45,5
1,2,9,2,0,3.415,18.575000000000003,8
3,0,27,1,39,14.5,51.03275000000002,2
0,0,0,0,2,12.35,34.980000000000004,6
2,0,16,12,43,15.64,36.45,5
3,0,35,1,26,14.5,51.03275000000002,2
3,0,27,1,35,14.5,51.03275000000002,2
0,0,0,0,58,12.35,34.980000000000004,6
2,0,13,12,44,15.64,36.45,5
2,0,16,12,6,15.64,36.45,5
2,0,10,12,6,15.64,36.45,5
0,0,0,0,13,12.35,34.980000000000004,6
3,0,27,1,34,14.5,51.03275000000002,2
0,0,0,0,32,12.35,34.980000000000004,6
2,0,12,12,34,15.64,36.45,5
2,0,30,12,21,15.64,36.45,5
2,0,8,12,38,15.64,36.45,5
2,0,10,12,18,15.64,36.45,5
2,0,24,12,28,15.64,36.45,5
2,0,30,12,26,15.64,36.45,5
0,0,0,0,39,12.35,34.980000000000004,6
0,0,0,0,20,12.35,34.980000000000004,6
1,2,39,2,34,3.415,18.575000000000003,8
2,0,8,12,53,15.64,36.45,5
0,0,0,0,39,12.35,34.980000000000004,6
0,0,0,0,28,12.35,34.980000000000004,6
2,0,8,12,32,15.64,36.45,5
2,0,6,13,40,15.64,36.45,5
1,2,33,5,30,3.415,18.575000000000003,8
2,0,10,13,44,15.64,36.45,5
3,0,27,1,22,14.5,51.03275000000002,2
1,2,9,5,58,3.415,18.575000000000003,8
6,0,59,0,31,19.86,43.345,1
3,0,40,1,21,14.5,51.03275000000002,2
3,0,32,1,29,14.5,51.03275000000002,2
3,0,36,1,22,14.5,51.03275000000002,2
0,0,0,0,27,12.35,34.980000000000004,6
0,0,0,0,21,12.35,34.980000000000004,6
0,0,0,0,18,12.35,34.980000000000004,6
2,0,47,13,4,15.64,36.45,5
2,0,13,13,18,15.64,36.45,5
1,2,20,5,12,3.415,18.575000000000003,8
1,2,9,5,21,3.415,18.575000000000003,8
3,0,27,1,31,14.5,51.03275000000002,2
1,2,20,6,32,3.415,18.575000000000003,8
2,0,21,13,6,15.64,36.45,5
2,0,24,13,38,15.64,36.45,5
2,0,25,13,6,15.64,36.45,5
1,2,60,6,20,3.415,18.575000000000003,8
2,0,14,13,44,15.64,36.45,5
2,0,33,13,24,15.64,36.45,5
3,0,27,1,11,14.5,51.03275000000002,2
1,2,28,6,28,3.415,18.575000000000003,8
0,0,0,0,20,12.35,34.980000000000004,6
1,2,34,6,35,3.415,18.575000000000003,8
0,0,0,0,6,12.35,34.980000000000004,6
4,0,46,0,20,19.86,43.345,1
0,0,0,0,47,12.35,34.980000000000004,6
2,0,7,13,28,15.64,36.45,5
2,0,24,13,13,15.64,36.45,5
3,0,35,1,7,14.5,51.03275000000002,2
2,0,30,13,28,15.64,36.45,5
2,0,8,13,23,15.64,36.45,5
0,0,0,0,18,12.35,34.980000000000004,6
0,0,0,0,36,12.35,34.980000000000004,6
2,0,26,13,8,15.64,36.45,5
2,0,24,13,6,15.64,36.45,5
3,0,27,1,28,14.5,51.03275000000002,2
2,0,18,13,30,15.64,36.45,5
0,0,0,0,16,12.35,34.980000000000004,6
2,0,10,13,0,15.64,36.45,5
2,0,29,13,40,15.64,36.45,5
2,0,8,14,12,15.64,36.45,5
2,0,10,14,23,15.64,36.45,5
0,0,0,0,28,12.35,34.980000000000004,6
2,0,25,14,0,15.64,36.45,5
2,0,23,14,14,15.64,36.45,5
0,0,0,0,0,12.35,34.980000000000004,6
1,2,34,6,7,3.415,18.575000000000003,8
2,0,24,14,26,15.64,36.45,5
2,0,54,14,48,15.64,36.45,5
1,2,28,6,35,3.415,18.575000000000003,8
2,0,17,14,21,15.64,36.45,5
0,0,0,0,7,12.35,34.980000000000004,6
2,0,8,14,24,15.64,36.45,5
0,0,0,0,21,12.35,34.980000000000004,6
2,0,7,14,0,15.64,36.45,5
2,0,25,14,11,17.14,36.45,5
2,0,16,14,32,17.14,36.45,5
0,0,0,0,20,12.35,36.45,6
2,0,22,14,8,17.14,36.45,5
2,0,8,14,32,17.14,36.45,5
2,0,22,14,10,17.14,36.45,5
2,0,8,14,24,17.14,36.45,5
3,0,23,1,26,14.5,51.03275000000002,2
2,0,13,14,23,12.35,36.45,6
2,0,8,14,37,12.35,36.45,6
0,0,0,0,2,13.5,36.45,6
0,0,0,0,14,13.5,36.45,6
3,0,19,1,24,14.5,51.03275000000002,2
2,0,8,14,22,13.5,36.45,6
2,0,29,14,32,13.5,36.45,6
0,0,0,0,9,13.5,36.45,6
2,0,16,14,29,13.5,36.45,6
2,0,7,14,14,13.5,36.45,6
2,0,4,14,35,13.5,36.45,6
0,0,0,0,16,13.5,36.45,6
0,0,0,0,26,13.5,36.45,6
0,0,0,0,23,13.5,36.45,6
2,0,25,14,10,13.5,36.45,6
2,0,7,14,36,13.5,36.45,6
2,0,14,14,0,13.5,36.45,6
2,0,11,14,31,13.5,36.45,6
3,0,35,1,8,14.5,51.03275000000002,2
1,2,60,6,15,3.415,18.575000000000003,8
2,0,7,14,9,13.5,36.45,6
0,0,0,0,14,13.5,36.45,6
3,0,23,1,11,14.5,51.03275000000002,2
2,0,10,14,48,13.5,36.45,6
2,0,24,14,36,13.5,36.45,6
1,2,28,6,16,3.415,18.575000000000003,8
2,0,47,14,2,13.5,36.45,6
2,0,16,14,14,13.5,36.45,6
2,0,63,14,37,13.5,36.45,6
6,0,59,0,6,19.86,43.345,1
2,0,16,14,12,13.5,36.45,6
2,0,14,14,32,13.5,36.45,6
3,0,42,1,26,14.5,51.03275000000002,2
0,0,0,0,27,13.5,36.45,6
3,0,44,1,29,14.5,51.03275000000002,2
2,0,22,14,32,13.5,36.45,6
2,0,8,14,43,13.5,36.45,6
0,0,0,0,24,13.5,36.45,6
0,0,0,0,28,13.5,36.45,6
2,0,16,14,36,13.5,36.45,6
2,0,11,14,31,13.5,36.45,6
2,0,48,14,38,13.5,36.45,6
2,0,8,14,26,13.5,37.875,6
0,0,0,0,4,13.5,37.875,6
0,0,0,0,23,13.5,37.875,6
2,0,7,14,16,13.5,37.875,6
2,0,24,14,13,13.5,37.875,6
1,2,20,6,24,3.415,18.575000000000003,8
0,0,0,0,22,13.5,37.875,6
0,0,0,0,24,13.5,37.875,6
3,0,45,1,25,14.5,51.03275000000002,2
1,2,34,6,24,3.415,18.575000000000003,8
2,0,7,14,4,13.5,37.875,6
2,0,30,14,13,14.5,37.875,6
2,0,8,14,23,14.5,37.875,6
2,0,14,14,33,14.5,37.875,6
2,0,48,14,35,14.5,37.875,6
3,0,23,1,18,15.64,51.03275000000002,2
2,0,47,14,32,14.5,37.875,6
2,0,33,14,30,14.5,37.875,6
1,2,34,6,25,3.415,18.575000000000003,8
3,0,15,1,12,15.64,51.03275000000002,2
1,2,20,6,30,3.415,18.575000000000003,8
2,0,6,14,29,14.5,37.875,6
3,0,40,1,57,15.64,51.03275000000002,2
2,0,16,14,36,14.5,37.875,6
1,2,5,7,13,3.415,18.575000000000003,8
2,0,8,14,14,14.5,37.875,6
3,0,36,1,29,15.64,51.03275000000002,2
0,0,0,0,15,14.5,37.875,6
0,0,0,0,36,14.5,37.875,6
2,0,20,14,16,14.5,37.875,6
2,0,54,14,26,14.5,37.875,6
1,3,5,7,34,3.415,18.575000000000003,8
0,0,0,0,9,14.5,37.875,6
3,0,27,1,22,15.64,51.03275000000002,2
2,0,33,14,26,14.5,37.875,6
1,3,9,7,21,3.415,18.575000000000003,8
0,0,0,0,13,14.5,37.875,6
0,0,0,0,29,14.5,37.875,6
3,0,31,1,6,15.64,51.03275000000002,2
2,0,10,14,20,14.5,37.875,6
0,0,0,0,24,14.5,37.875,6
2,0,12,14,20,14.5,37.875,6
0,0,0,0,14,14.5,37.875,6
0,0,0,0,8,14.5,37.875,6
3,0,19,1,33,15.64,51.03275000000002,2
2,0,48,14,38,14.5,37.875,6
2,0,6,14,10,14.5,37.875,6
0,0,0,0,24,14.5,37.875,6
0,0,0,0,4,14.5,37.875,6
2,0,33,14,36,14.5,37.875,6
2,0,21,14,20,14.5,37.875,6
0,0,0,0,6,14.5,37.875,6
3,0,32,1,1,15.64,51.03275000000002,2
2,0,20,14,29,14.5,37.875,6
2,0,10,14,44,14.5,37.875,6
2,0,29,14,28,14.5,37.875,6
3,0,36,1,38,15.64,51.03275000000002,2
0,0,0,0,36,9.5,27.63,7
2,0,8,14,12,14.5,37.875,6
3,0,35,1,21,15.64,51.03275000000002,2
2,0,18,14,6,14.5,37.875,6
2,0,47,14,29,14.5,37.875,6
3,0,19,1,0,15.64,51.03275000000002,2
0,0,0,0,18,9.5,27.63,7
3,0,31,1,0,15.64,51.03275000000002,2
3,0,15,1,38,15.64,51.03275000000002,2
1,3,9,7,12,3.415,18.575000000000003,8
0,0,0,0,53,9.5,27.63,7
0,0,0,0,31,9.5,27.63,7
3,0,32,1,11,15.64,51.03275000000002,2
2,0,13,14,35,14.5,37.875,6
2,0,47,14,8,14.5,37.875,6
0,0,0,0,43,9.5,27.63,7
0,0,0,0,46,9.5,27.63,7
2,0,6,14,22,14.5,37.875,6
2,0,12,14,30,14.5,37.875,6
2,0,33,14,24,14.5,37.875,6
3,0,27,1,20,15.64,51.03275000000002,2
2,0,20,14,8,14.5,37.875,6
0,0,0,0,24,9.5,27.63,7
3,0,27,1,33,15.64,51.03275000000002,2
1,3,34,7,23,3.415,18.575000000000003,8
2,0,6,14,21,14.5,37.875,6
0,0,0,0,11,9.5,27.63,7
2,0,13,14,24,14.5,37.875,6
2,0,17,14,1,14.5,37.875,6
1,3,5,7,58,3.415,18.575000000000003,8
2,0,11,14,33,14.5,37.875,6
2,0,22,14,58,14.5,37.875,6
0,0,0,0,22,9.5,27.63,7
2,0,21,14,34,14.5,37.875,6
2,0,7,14,16,14.5,39.315,6
0,0,0,0,37,9.5,27.63,7
1,3,9,7,37,3.415,18.575000000000003,8
0,0,0,0,14,9.5,27.63,7
2,0,13,14,34,14.5,39.315,6
3,0,32,1,40,17.14,51.03275000000002,2
0,0,0,0,18,9.5,27.63,7
0,0,0,0,8,9.5,27.63,7
3,0,41,1,28,17.14,51.03275000000002,2
3,0,31,1,26,17.14,51.03275000000002,2
1,3,9,7,22,3.415,18.575000000000003,8
2,0,20,14,54,14.5,39.315,6
0,0,0,0,8,9.5,27.63,7
2,0,4,14,47,14.5,39.315,6
2,0,13,14,21,15.64,39.315,6
2,0,33,14,17,15.64,39.315,6
1,3,38,8,21,3.415,18.575000000000003,8
0,0,0,0,35,9.5,27.63,7
1,3,9,8,7,3.415,18.575000000000003,8
2,0,12,14,2,15.64,39.315,6
2,0,25,15,30,15.64,39.315,6
1,3,9,8,28,3.415,18.575000000000003,8
2,0,30,15,12,15.64,39.315,6
2,0,21,15,41,15.64,39.315,6
0,0,0,0,19,9.5,27.63,7
2,0,16,15,8,15.64,39.315,6
2,0,10,15,30,15.64,39.315,6
2,0,16,15,35,15.64,39.315,6
2,0,13,15,26,15.64,39.315,6
0,0,0,0,20,10.5,27.63,7
2,0,13,15,38,15.64,39.315,6
3,0,41,1,27,17.14,51.03275000000002,2
3,0,44,1,20,17.14,51.03275000000002,2
2,0,33,15,30,15.64,39.315,6
2,0,12,15,0,15.64,39.315,6
2,0,6,15,14,15.64,39.315,6
0,0,0,0,13,10.5,27.63,7
1,3,28,8,44,3.415,18.575000000000003,8
2,0,13,15,34,15.64,39.315,6
0,0,0,0,10,10.5,27.63,7
0,0,0,0,10,10.5,27.63,7
2,0,14,15,25,15.64,39.315,6
2,0,26,15,13,15.64,39.315,6
3,0,32,1,21,17.14,51.03275000000002,2
2,0,24,15,53,15.64,39.315,6
0,0,0,0,25,10.5,27.63,7
2,0,30,15,27,15.64,39.315,6
2,0,18,15,10,15.64,39.315,6
0,0,0,0,39,10.5,27.63,7
2,0,8,15,14,15.64,39.315,6
2,0,6,15,2,15.64,39.315,6
4,0,46,0,51,19.86,43.345,1
3,0,35,1,40,17.14,51.03275000000002,2
2,0,7,15,21,15.64,39.315,6
0,0,0,0,22,10.5,27.63,7
3,0,32,2,27,17.14,51.03275000000002,2
0,0,0,0,2,10.5,27.63,7
2,0,6,15,0,15.64,39.315,6
0,0,0,0,11,10.5,27.63,7
0,0,0,0,43,10.5,27.63,7
2,0,24,15,17,15.64,39.315,6
0,0,0,0,32,10.5,27.63,7
3,0,23,2,26,17.14,51.03275000000002,2
2,0,6,15,33,15.64,39.315,6
2,0,25,15,31,15.64,39.315,6
2,0,22,15,8,15.64,39.315,6
2,0,12,15,29,15.64,39.315,6
2,0,24,15,10,15.64,39.315,6
0,0,0,0,18,10.5,27.63,7
0,0,0,0,30,10.5,27.63,7
2,0,26,15,17,15.64,39.315,6
2,0,33,15,11,15.64,39.315,6
2,0,18,15,44,15.64,39.315,6
2,0,10,15,35,15.64,39.315,6
3,0,31,2,20,17.14,51.03275000000002,2
2,0,52,15,34,15.64,39.315,6
2,0,7,15,11,15.64,39.315,6
0,0,0,0,18,10.5,27.63,7
2,0,20,15,18,15.64,39.315,6
2,0,16,15,6,15.64,39.315,6
1,3,9,8,18,3.415,18.575000000000003,8
2,0,22,15,13,15.64,39.315,6
3,0,15,2,33,17.14,51.03275000000002,2
3,0,43,2,23,17.14,51.03275000000002,2
0,0,0,0,26,10.5,27.63,7
3,0,45,2,20,17.14,51.03275000000002,2
3,0,31,2,25,17.14,51.03275000000002,2
0,0,0,0,24,10.5,27.63,7
2,0,21,15,11,15.64,39.315,6
2,0,6,15,7,15.64,39.315,6
3,0,19,2,9,17.14,51.03275000000002,2
0,0,0,0,17,10.5,27.63,7
3,0,17,2,-2,17.14,53.79625000000006,2
2,0,13,15,22,15.64,39.315,6
0,0,0,0,47,10.5,27.63,7
0,0,0,0,21,10.5,27.63,7
2,0,52,15,12,15.64,39.315,6
0,0,0,0,7,10.5,29.652,7
2,0,14,15,40,17.14,39.315,6
0,0,0,0,32,10.5,29.652,7
3,0,45,2,20,17.14,53.79625000000006,2
2,0,48,15,26,17.14,39.315,6
0,0,0,0,33,11.35,29.652,7
3,0,35,2,20,17.14,53.79625000000006,2
2,0,21,15,23,17.14,39.315,6
4,0,46,0,4,19.86,43.345,1
2,0,48,15,8,17.14,39.315,6
2,0,6,15,14,17.14,39.315,6
0,0,0,0,53,11.35,29.652,7
0,0,0,0,50,11.35,29.652,7
2,0,8,15,44,17.14,39.315,6
2,0,4,15,27,17.14,39.315,6
2,0,8,15,16,17.14,39.315,6
2,0,22,15,38,17.14,39.315,6
1,3,9,8,25,3.415,18.575000000000003,8
1,3,39,8,25,3.415,18.575000000000003,8
3,0,44,2,34,17.14,53.79625000000006,2
3,0,27,2,20,17.14,53.79625000000006,2
2,0,6,15,0,17.14,39.315,6
2,0,8,15,22,17.14,39.315,6
2,0,7,15,32,17.14,40.67,6
2,0,16,15,24,17.14,40.67,6
0,0,0,0,22,11.35,29.652,7
1,3,5,8,20,3.415,18.575000000000003,8
2,0,22,15,11,17.14,40.67,6
0,0,0,0,5,11.35,29.652,7
0,0,0,0,16,11.35,29.652,7
3,0,24,2,0,17.14,53.79625000000006,2
1,3,38,8,18,3.415,18.575000000000003,8
2,0,14,15,24,17.14,40.67,6
2,0,54,15,8,17.14,40.67,6
2,0,7,15,37,17.14,40.67,6
3,0,17,2,20,17.14,53.79625000000006,2
2,0,21,15,13,17.14,40.67,6
2,0,18,15,32,17.14,40.67,6
2,0,16,15,17,17.14,40.67,6
1,3,28,8,34,3.415,18.575000000000003,8
2,0,8,15,31,17.14,40.67,6
0,0,0,0,11,11.35,29.652,7
0,0,0,0,6,11.35,29.652,7
0,0,0,0,17,11.35,29.652,7
0,0,0,0,22,11.35,29.652,7
3,0,29,2,6,17.14,53.79625000000006,2
0,0,0,0,33,11.35,29.652,7
2,0,21,15,11,17.14,40.67,6
2,0,25,15,31,17.14,40.67,6
2,0,11,15,18,17.14,40.67,6
2,0,25,16,23,17.14,40.67,6
2,0,12,16,35,17.14,40.67,6
2,0,33,16,12,17.14,40.67,6
2,0,26,16,35,17.14,40.67,6
0,0,0,0,27,11.35,31.717000000000002,7
0,0,0,0,21,11.35,31.717000000000002,7
1,3,28,8,1,3.415,18.575000000000003,8
2,0,20,16,6,17.14,40.67,6
2,0,9,16,50,17.14,40.67,6
2,0,48,16,9,17.14,41.94,6
3,0,24,2,10,17.14,53.79625000000006,2
2,0,52,16,11,17.14,41.94,6
3,0,15,2,0,17.14,53.79625000000006,2
2,0,12,16,43,17.14,41.94,6
2,0,8,16,12,17.14,41.94,6
2,0,8,16,37,17.14,41.94,6
2,0,33,16,18,17.14,41.94,6
3,0,35,2,38,17.14,53.79625000000006,2
2,0,25,16,48,17.14,41.94,6
0,0,0,0,30,11.35,31.717000000000002,7
2,0,4,16,43,17.14,41.94,6
3,0,24,2,35,17.14,53.79625000000006,2
0,0,0,0,14,11.35,31.717000000000002,7
2,0,9,16,0,17.14,41.94,6
2,0,16,16,58,17.14,41.94,6
2,0,14,16,30,17.14,41.94,6
0,0,0,0,14,11.35,31.717000000000002,7
0,0,0,0,-2,11.35,31.717000000000002,7
2,0,26,16,44,18.55,41.94,6
2,0,13,16,36,18.55,41.94,6
3,0,24,2,23,17.14,53.79625000000006,2
0,0,0,0,27,11.35,31.717000000000002,7
2,0,56,16,37,18.55,41.94,6
2,0,7,16,25,18.55,41.94,6
2,0,33,16,31,18.55,41.94,6
0,0,0,0,22,11.35,31.717000000000002,7
0,0,0,0,9,11.35,31.717000000000002,7
3,0,24,2,18,17.14,53.79625000000006,2
2,0,13,16,33,18.55,41.94,6
2,0,30,16,35,18.55,41.94,6
3,0,49,2,33,17.14,53.79625000000006,2
3,0,35,2,42,17.14,53.79625000000006,2
1,4,38,8,21,3.415,18.575000000000003,8
3,0,19,2,30,17.14,53.79625000000006,2
2,0,26,16,33,18.55,41.94,6
3,0,21,2,6,17.14,53.79625000000006,2
2,0,7,16,35,18.55,41.94,6
2,0,9,16,18,18.55,41.94,6
0,0,0,0,32,11.35,31.717000000000002,7
2,0,11,16,38,18.55,41.94,6
0,0,0,0,31,11.35,31.717000000000002,7
3,0,32,2,55,17.14,53.79625000000006,2
2,0,14,16,14,18.55,41.94,6
2,0,25,16,16,18.55,41.94,6
2,0,12,16,41,18.55,41.94,6
0,0,0,0,33,11.35,31.717000000000002,7
0,0,0,0,10,11.35,31.717000000000002,7
0,0,0,0,39,12.35,31.717000000000002,7
2,0,25,16,28,18.55,41.94,6
2,0,7,16,27,18.55,41.94,6
3,0,37,2,8,17.14,53.79625000000006,2
2,0,6,16,32,18.55,41.94,6
0,0,0,0,26,12.35,31.717000000000002,7
0,0,0,0,36,12.35,31.717000000000002,7
3,0,24,2,20,17.14,53.79625000000006,2
0,0,0,0,19,12.35,33.370000000000005,7
2,0,8,16,39,18.55,41.94,6
0,0,0,0,51,12.35,33.370000000000005,7
3,0,17,2,30,17.14,53.79625000000006,2
0,0,0,0,13,12.35,33.370000000000005,7
3,0,15,2,29,17.14,53.79625000000006,2
0,0,0,0,14,12.35,33.370000000000005,7
0,0,0,0,36,12.35,33.370000000000005,7
2,0,8,16,0,18.55,41.94,6
2,0,9,16,14,18.55,41.94,6
2,0,7,16,49,18.55,41.94,6
4,0,46,0,22,19.86,43.345,1
2,0,26,16,21,18.55,41.94,6
2,0,25,16,14,12.35,33.370000000000005,7
1,4,38,8,7,3.415,18.575000000000003,8
3,0,15,2,7,17.14,53.79625000000006,2
1,4,34,8,31,3.415,18.575000000000003,8
0,0,0,0,12,12.35,33.370000000000005,7
0,0,0,0,28,12.35,33.370000000000005,7
0,0,0,0,0,12.35,33.370000000000005,7
3,0,15,2,34,17.14,53.79625000000006,2
0,0,0,0,4,12.35,33.370000000000005,7
0,0,0,0,46,12.35,33.370000000000005,7
2,0,7,16,12,12.35,33.370000000000005,7
0,0,0,0,28,12.35,34.980000000000004,7
0,0,0,0,7,12.35,34.980000000000004,7
2,0,47,16,31,12.35,34.980000000000004,7
0,0,0,0,20,12.35,34.980000000000004,7
3,0,15,2,22,17.14,53.79625000000006,2
3,0,33,2,31,17.14,53.79625000000006,2
0,0,0,0,43,12.35,34.980000000000004,7
2,0,11,16,20,12.35,34.980000000000004,7
3,0,33,2,7,17.14,53.79625000000006,2
1,4,34,8,35,3.415,18.575000000000003,8
0,0,0,0,0,12.35,34.980000000000004,7
2,0,18,16,11,12.35,34.980000000000004,7
2,0,20,16,15,12.35,34.980000000000004,7
2,0,18,16,6,12.35,34.980000000000004,7
2,0,16,16,14,12.35,34.980000000000004,7
3,0,35,2,40,17.14,53.79625000000006,2
2,0,14,16,35,12.35,34.980000000000004,7
2,0,12,16,7,12.35,34.980000000000004,7
0,0,0,0,6,12.35,34.980000000000004,7
3,0,27,2,22,18.55,53.79625000000006,2
2,0,52,16,15,12.35,34.980000000000004,7
2,0,20,16,6,12.35,34.980000000000004,7
2,0,16,16,17,12.35,34.980000000000004,7
0,0,0,0,38,12.35,34.980000000000004,7
2,0,6,16,9,12.35,34.980000000000004,7
0,0,0,0,27,12.35,34.980000000000004,7
2,0,48,16,13,12.35,34.980000000000004,7
0,0,0,0,23,12.35,34.980000000000004,7
3,0,40,2,8,18.55,53.79625000000006,2
1,4,38,8,7,3.415,18.575000000000003,8
2,0,20,16,17,12.35,34.980000000000004,7
3,0,37,2,18,18.55,53.79625000000006,2
2,0,30,16,33,12.35,34.980000000000004,7
0,0,0,0,21,12.35,34.980000000000004,7
2,0,8,16,0,12.35,34.980000000000004,7
0,0,0,0,22,12.35,34.980000000000004,7
2,0,47,16,6,12.35,34.980000000000004,7
0,0,0,0,12,12.35,34.980000000000004,7
3,0,21,2,13,18.55,53.79625000000006,2
0,0,0,0,19,12.35,34.980000000000004,7
2,0,30,16,19,12.35,34.980000000000004,7
2,0,30,16,28,13.5,34.980000000000004,7
2,0,22,16,9,13.5,34.980000000000004,7
3,0,23,2,17,18.55,53.79625000000006,2
2,0,8,16,27,13.5,34.980000000000004,7
3,0,29,2,16,18.55,53.79625000000006,2
0,0,0,0,26,13.5,34.980000000000004,7
2,0,6,16,6,13.5,34.980000000000004,7
3,0,19,2,54,18.55,53.79625000000006,2
2,0,30,16,0,13.5,34.980000000000004,7
2,0,11,16,10,13.5,36.45,7
0,0,0,0,32,13.5,36.45,7
2,0,25,16,20,13.5,36.45,7
0,0,0,0,10,13.5,37.875,7
0,0,0,0,0,13.5,37.875,7
2,0,7,16,12,13.5,37.875,7
3,0,33,2,7,18.55,53.79625000000006,2
2,0,9,16,30,13.5,37.875,7
0,0,0,0,16,13.5,37.875,7
0,0,0,0,24,13.5,37.875,7
3,0,42,2,24,18.55,53.79625000000006,2
6,0,59,0,17,19.86,43.345,1
2,0,10,17,15,14.5,37.875,7
2,0,13,17,22,14.5,37.875,7
3,0,21,2,18,18.55,53.79625000000006,2
3,0,24,2,40,18.55,53.79625000000006,2
2,0,11,17,0,14.5,37.875,7
0,0,0,0,0,14.5,37.875,7
0,0,0,0,12,14.5,37.875,7
3,0,19,2,30,18.55,53.79625000000006,2
2,0,10,17,31,14.5,37.875,7
3,0,19,2,1,18.55,53.79625000000006,2
2,0,30,17,22,14.5,37.875,7
2,0,10,17,7,14.5,37.875,7
3,0,31,2,10,19.86,53.79625000000006,2
0,0,0,0,48,14.5,37.875,7
0,0,0,0,8,14.5,37.875,7
3,0,40,2,36,19.86,53.79625000000006,2
0,0,0,0,26,14.5,37.875,7
1,4,28,9,37,3.415,18.575000000000003,8
0,0,0,0,35,14.5,37.875,7
2,0,9,17,31,14.5,37.875,7
2,0,30,17,18,14.5,37.875,7
0,0,0,0,47,15.64,37.875,7
3,0,35,2,0,13.5,47.21,3
2,0,6,17,37,15.64,39.315,7
2,0,8,17,6,15.64,39.315,7
2,0,9,17,9,15.64,39.315,7
2,0,9,17,31,15.64,39.315,7
2,0,4,17,7,15.64,39.315,7
2,0,22,17,34,15.64,39.315,7
2,0,26,17,27,15.64,39.315,7
3,0,27,2,26,13.5,47.21,3
0,0,0,0,2,15.64,39.315,7
2,0,16,17,25,15.64,40.67,7
2,0,20,17,34,15.64,40.67,7
5,0,60,0,33,19.86,43.345,1
